bill_billing_period_start_date,bill_payer_account_id,line_item_usage_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_operation,line_item_resource_id,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,product_region,product_instance_type,pricing_unit,pricing_term,reservation_reservation_a_r_n,resource_tags_user_project,resource_tags_user_environment,resource_tags_user_owner,resource_tags_user_cost_center
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,RunInstances,i-legacy-001,BoxUsage:t3.large,24.0000,1.9960,1.9960,ap-northeast-2,t3.large,Hrs,OnDemand,,,prod,,CC-100
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,CreateVolume,vol-legacy-001,EBS:VolumeUsage.gp3,100.0000,0.2670,0.2670,ap-northeast-2,,GB-Mo,OnDemand,,,prod,,
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-15T00:00:00Z,2026-03-15T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-16T00:00:00Z,2026-03-16T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-17T00:00:00Z,2026-03-17T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-18T00:00:00Z,2026-03-18T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-19T00:00:00Z,2026-03-19T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-20T00:00:00Z,2026-03-20T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-21T00:00:00Z,2026-03-21T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-22T00:00:00Z,2026-03-22T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-23T00:00:00Z,2026-03-23T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-24T00:00:00Z,2026-03-24T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-25T00:00:00Z,2026-03-25T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-26T00:00:00Z,2026-03-26T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-27T00:00:00Z,2026-03-27T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-28T00:00:00Z,2026-03-28T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-29T00:00:00Z,2026-03-29T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-30T00:00:00Z,2026-03-30T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-web-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,web,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-15T00:00:00Z,2026-03-15T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-16T00:00:00Z,2026-03-16T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-17T00:00:00Z,2026-03-17T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-18T00:00:00Z,2026-03-18T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-19T00:00:00Z,2026-03-19T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-20T00:00:00Z,2026-03-20T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-21T00:00:00Z,2026-03-21T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-22T00:00:00Z,2026-03-22T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-23T00:00:00Z,2026-03-23T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-24T00:00:00Z,2026-03-24T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-25T00:00:00Z,2026-03-25T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-26T00:00:00Z,2026-03-26T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-27T00:00:00Z,2026-03-27T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-28T00:00:00Z,2026-03-28T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-29T00:00:00Z,2026-03-29T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-30T00:00:00Z,2026-03-30T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-api-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,api,prod,dba@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonRDS,CreateDBInstance,arn:aws:rds:ap-northeast-2:123456789012:db:db-data-001,InstanceUsage:db.r6g.large,24.0000,5.7600,5.7600,ap-northeast-2,db.r6g.large,Hrs,OnDemand,,data,prod,dba@hbt.co.kr,CC-300
