date,provider,resource_id,resource_name,instance_type,project,environment,cost_center,avg_cpu_percent,max_cpu_percent,avg_memory_percent,max_memory_percent,network_in_gb,network_out_gb,status
2026-03-09,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,21.8,29.8,27.5,45.0,0.500,0.200,running
2026-03-10,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,20.3,28.3,29.4,45.0,0.500,0.200,running
2026-03-11,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,19.8,27.8,23.2,45.0,0.500,0.200,running
2026-03-12,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,21.3,29.3,25.4,45.0,0.500,0.200,running
2026-03-13,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.0,24.0,28.6,45.0,0.500,0.200,running
2026-03-14,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,15.5,23.5,30.7,45.0,0.500,0.200,running
2026-03-15,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.7,24.7,25.2,45.0,0.500,0.200,running
2026-03-16,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,22.0,30.0,26.3,45.0,0.500,0.200,running
2026-03-17,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.2,24.2,32.0,45.0,0.500,0.200,running
2026-03-18,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,15.0,23.0,31.6,45.0,0.500,0.200,running
2026-03-19,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.2,24.2,24.3,45.0,0.500,0.200,running
2026-03-20,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,17.0,25.0,24.7,45.0,0.500,0.200,running
2026-03-21,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,20.3,28.3,23.3,45.0,0.500,0.200,running
2026-03-22,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,15.1,23.1,30.9,45.0,0.500,0.200,running
2026-03-23,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.9,24.9,26.2,45.0,0.500,0.200,running
2026-03-24,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,16.4,24.4,23.5,45.0,0.500,0.200,running
2026-03-25,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,20.9,28.9,28.3,45.0,0.500,0.200,running
2026-03-26,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,21.0,29.0,27.8,45.0,0.500,0.200,running
2026-03-27,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,21.2,29.2,28.1,45.0,0.500,0.200,running
2026-03-28,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,15.9,23.9,28.0,45.0,0.500,0.200,running
2026-03-29,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,22.6,30.0,23.4,45.0,0.500,0.200,running
2026-03-30,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,21.3,29.3,31.7,45.0,0.500,0.200,running
2026-03-31,GCP,gce-overprov-002,gce-overprov-002,n2-standard-8,ml,prod,CC-300,19.2,27.2,27.6,45.0,0.500,0.200,running
2026-03-01,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,22.7,30.0,23.6,45.0,0.500,0.200,running
2026-03-02,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,18.8,26.8,27.0,45.0,0.500,0.200,running
2026-03-03,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.5,28.5,27.9,45.0,0.500,0.200,running
2026-03-04,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,22.3,30.0,23.7,45.0,0.500,0.200,running
2026-03-05,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,15.6,23.6,29.1,45.0,0.500,0.200,running
2026-03-06,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,15.5,23.5,25.8,45.0,0.500,0.200,running
2026-03-07,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.1,28.1,28.5,45.0,0.500,0.200,running
2026-03-08,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,17.6,25.6,32.9,45.0,0.500,0.200,running
2026-03-09,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,19.2,27.2,27.5,45.0,0.500,0.200,running
2026-03-10,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,19.8,27.8,24.0,45.0,0.500,0.200,running
2026-03-11,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.6,28.6,31.5,45.0,0.500,0.200,running
2026-03-12,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.2,28.2,30.7,45.0,0.500,0.200,running
2026-03-13,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.8,28.8,25.2,45.0,0.500,0.200,running
2026-03-14,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,18.6,26.6,25.3,45.0,0.500,0.200,running
2026-03-15,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,17.7,25.7,27.5,45.0,0.500,0.200,running
2026-03-16,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,18.3,26.3,24.0,45.0,0.500,0.200,running
2026-03-17,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,18.4,26.4,29.7,45.0,0.500,0.200,running
2026-03-18,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,18.0,26.0,24.5,45.0,0.500,0.200,running
2026-03-19,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,22.4,30.0,23.7,45.0,0.500,0.200,running
2026-03-20,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,21.7,29.7,23.9,45.0,0.500,0.200,running
2026-03-21,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,15.8,23.8,30.4,45.0,0.500,0.200,running
2026-03-22,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,21.5,29.5,28.6,45.0,0.500,0.200,running
2026-03-23,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,19.7,27.7,28.6,45.0,0.500,0.200,running
2026-03-24,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,17.6,25.6,24.2,45.0,0.500,0.200,running
2026-03-25,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,17.8,25.8,29.7,45.0,0.500,0.200,running
2026-03-26,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,21.0,29.0,31.7,45.0,0.500,0.200,running
2026-03-27,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.8,28.8,32.7,45.0,0.500,0.200,running
2026-03-28,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,19.8,27.8,26.5,45.0,0.500,0.200,running
2026-03-29,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,19.6,27.6,25.1,45.0,0.500,0.200,running
2026-03-30,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,20.3,28.3,25.2,45.0,0.500,0.200,running
2026-03-31,GCP,gce-overprov-003,gce-overprov-003,n2-standard-8,ml,prod,CC-300,15.9,23.9,31.5,45.0,0.500,0.200,running
2026-03-01,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,17.9,25.9,30.6,45.0,0.500,0.200,running
2026-03-02,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,19.6,27.6,31.1,45.0,0.500,0.200,running
2026-03-03,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,21.8,29.8,32.7,45.0,0.500,0.200,running
2026-03-04,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,21.5,29.5,29.1,45.0,0.500,0.200,running
2026-03-05,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.1,28.1,23.3,45.0,0.500,0.200,running
2026-03-06,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,22.4,30.0,31.3,45.0,0.500,0.200,running
2026-03-07,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,17.1,25.1,24.8,45.0,0.500,0.200,running
2026-03-08,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.6,28.6,26.1,45.0,0.500,0.200,running
2026-03-09,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,17.7,25.7,23.1,45.0,0.500,0.200,running
2026-03-10,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,22.0,30.0,28.7,45.0,0.500,0.200,running
2026-03-11,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.2,26.2,24.4,45.0,0.500,0.200,running
2026-03-12,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.1,28.1,23.3,45.0,0.500,0.200,running
2026-03-13,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,21.0,29.0,25.2,45.0,0.500,0.200,running
2026-03-14,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.4,26.4,26.4,45.0,0.500,0.200,running
2026-03-15,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.0,26.0,30.2,45.0,0.500,0.200,running
2026-03-16,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,21.2,29.2,28.7,45.0,0.500,0.200,running
2026-03-17,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,15.7,23.7,23.5,45.0,0.500,0.200,running
2026-03-18,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,16.3,24.3,29.2,45.0,0.500,0.200,running
2026-03-19,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.4,28.4,25.7,45.0,0.500,0.200,running
2026-03-20,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.3,28.3,27.9,45.0,0.500,0.200,running
2026-03-21,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.5,26.5,25.7,45.0,0.500,0.200,running
2026-03-22,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,21.0,29.0,24.1,45.0,0.500,0.200,running
2026-03-23,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.4,26.4,25.8,45.0,0.500,0.200,running
2026-03-24,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.4,28.4,27.9,45.0,0.500,0.200,running
2026-03-25,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,20.3,28.3,23.5,45.0,0.500,0.200,running
2026-03-26,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,18.2,26.2,29.0,45.0,0.500,0.200,running
2026-03-27,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,15.1,23.1,26.0,45.0,0.500,0.200,running
2026-03-28,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,16.7,24.7,24.4,45.0,0.500,0.200,running
2026-03-29,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,17.0,25.0,26.3,45.0,0.500,0.200,running
2026-03-30,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,15.1,23.1,30.5,45.0,0.500,0.200,running
2026-03-31,GCP,gce-overprov-004,gce-overprov-004,n2-standard-8,ml,prod,CC-300,16.4,24.4,26.8,45.0,0.500,0.200,running
2026-03-01,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.6,28.6,28.0,45.0,0.500,0.200,running
2026-03-02,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,21.7,29.7,31.1,45.0,0.500,0.200,running
2026-03-03,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,15.6,23.6,31.6,45.0,0.500,0.200,running
2026-03-04,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,15.3,23.3,23.2,45.0,0.500,0.200,running
2026-03-05,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,22.4,30.0,31.6,45.0,0.500,0.200,running
2026-03-06,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,19.6,27.6,28.7,45.0,0.500,0.200,running
2026-03-07,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.7,28.7,27.2,45.0,0.500,0.200,running
2026-03-08,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,15.9,23.9,23.2,45.0,0.500,0.200,running
2026-03-09,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,17.6,25.6,31.0,45.0,0.500,0.200,running
2026-03-10,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,19.9,27.9,31.3,45.0,0.500,0.200,running
2026-03-11,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,22.4,30.0,23.9,45.0,0.500,0.200,running
2026-03-12,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,21.8,29.8,25.4,45.0,0.500,0.200,running
2026-03-13,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,19.7,27.7,28.2,45.0,0.500,0.200,running
2026-03-14,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,18.2,26.2,26.1,45.0,0.500,0.200,running
2026-03-15,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,17.7,25.7,26.3,45.0,0.500,0.200,running
2026-03-16,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,16.3,24.3,28.1,45.0,0.500,0.200,running
2026-03-17,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,15.9,23.9,28.1,45.0,0.500,0.200,running
2026-03-18,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,22.2,30.0,26.5,45.0,0.500,0.200,running
2026-03-19,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.8,28.8,31.2,45.0,0.500,0.200,running
2026-03-20,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,21.5,29.5,25.4,45.0,0.500,0.200,running
2026-03-21,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,16.2,24.2,25.0,45.0,0.500,0.200,running
2026-03-22,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,19.8,27.8,30.6,45.0,0.500,0.200,running
2026-03-23,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.2,28.2,24.8,45.0,0.500,0.200,running
2026-03-24,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,21.2,29.2,27.9,45.0,0.500,0.200,running
2026-03-25,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,21.0,29.0,30.6,45.0,0.500,0.200,running
2026-03-26,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,18.6,26.6,32.2,45.0,0.500,0.200,running
2026-03-27,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,19.5,27.5,29.4,45.0,0.500,0.200,running
2026-03-28,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.0,28.0,31.6,45.0,0.500,0.200,running
2026-03-29,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,20.0,28.0,24.5,45.0,0.500,0.200,running
2026-03-30,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,15.5,23.5,27.4,45.0,0.500,0.200,running
2026-03-31,GCP,gce-overprov-005,gce-overprov-005,n2-standard-8,ml,prod,CC-300,17.4,25.4,25.7,45.0,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,53.7,73.7,57.6,77.6,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.0,77.0,56.8,76.8,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,53.7,73.7,62.5,82.5,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,54.0,74.0,63.0,83.0,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,64.1,84.1,59.2,79.2,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,59.6,79.6,56.9,76.9,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,60.2,80.2,61.9,81.9,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,64.6,84.6,56.7,76.7,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,63.5,83.5,59.8,79.8,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.2,77.2,57.1,77.1,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,55.0,75.0,50.9,70.9,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,54.3,74.3,63.5,83.5,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.5,77.5,60.7,80.7,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,59.6,79.6,52.6,72.6,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,56.2,76.2,56.6,76.6,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,58.7,78.7,57.8,77.8,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,55.1,75.1,55.6,75.6,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,56.7,76.7,56.1,76.1,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.4,77.4,59.0,79.0,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,63.3,83.3,59.7,79.7,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,53.9,73.9,51.4,71.4,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,61.8,81.8,54.3,74.3,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,62.4,82.4,59.8,79.8,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,64.8,84.8,63.1,83.1,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.3,77.3,58.7,78.7,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,54.8,74.8,55.2,75.2,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,65.6,85.6,60.5,80.5,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,58.1,78.1,58.9,78.9,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,65.2,85.2,54.6,74.6,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,57.9,77.9,61.9,81.9,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-001,vm-web-001,Standard_D2s_v3,web,prod,CC-200,63.6,83.6,60.1,80.1,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.8,87.8,61.1,81.1,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,65.9,85.9,57.9,77.9,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,65.4,85.4,56.4,76.4,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,61.7,81.7,55.4,75.4,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,59.3,79.3,53.2,73.2,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,69.3,89.3,57.3,77.3,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,59.9,79.9,52.1,72.1,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,58.0,78.0,62.7,82.7,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,58.3,78.3,61.6,81.6,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.9,87.9,63.3,83.3,0.500,0.200,running
